OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|AREALAND_PART|AREAWATER_PART
||||||||2079015504271619|06051000201|Census Tract 2.01|107733257|1626801|G5020|S|20403283|0
||||||||2079015504271641|06051000202|Census Tract 2.02|62672730|62740|G5020|S|16173324|4743
||||||||20790331005649|06053010101|Census Tract 101.01|26125780|1307184|G5020|S|0|450159
||||||||207903717086694|06053010306|Census Tract 103.06|60783718|1785252|G5020|S|0|1024928
||||||||207903717086719|06053011303|Census Tract 113.03|611303819|6029808|G5020|S|155404048|26984
||||||||2079015682285402|06053011305|Census Tract 113.05|543938750|4614641|G5020|S|166667875|105012
||||||||20790331006665|06053011400|Census Tract 114|3667519241|49218276|G5020|S|857334789|5322429
||||||||207903717086712|06053011502|Census Tract 115.02|651025601|19890256|G5020|S|134056334|170172
||||||||20790331006280|06053014301|Census Tract 143.01|10408964|1630751|G5020|S|0|1094931
||||||||207903717086708|06053014601|Census Tract 146.01|43442780|4026510|G5020|S|0|429422
||||||||207903717342215|06053990000|Census Tract 9900|0|1141754797|G5020|S|0|1141754797
||||||||207903717086940|06055201005|Census Tract 2010.05|29381350|9591116|G5020|S|0|2964470
||||||||207903717086937|06055201102|Census Tract 2011.02|149481826|5073187|G5020|S|20923524|4141738
||||||||20790678287451|06057000701|Census Tract 7.01|224212284|2405863|G5020|S|58538901|97276
||||||||20790678287489|06057000801|Census Tract 8.01|155917400|2856299|G5020|S|1313697|0
||||||||20790678287480|06057000900|Census Tract 9|1300604633|28051666|G5020|S|323689294|17189346
||||||||207901136809464|06059021826|Census Tract 218.26|3942272|0|G5020|S|287056|0
||||||||207901136827364|06059021923|Census Tract 219.23|10923304|0|G5020|S|5027583|0
||||||||207901136827363|06059021924|Census Tract 219.24|77509066|1874512|G5020|S|35835997|0
||||||||207901136616852|06059032041|Census Tract 320.41|169856568|13484|G5020|S|28955072|0
||||||||207901136610988|06059032043|Census Tract 320.43|10417386|0|G5020|S|6105386|0
||||||||207901136607849|06059032044|Census Tract 320.44|15526205|60610|G5020|S|29136|0
||||||||207901136602698|06059032046|Census Tract 320.46|6867074|0|G5020|S|428522|0
||||||||2079015682167890|06059032064|Census Tract 320.64|97753255|0|G5020|S|35881692|0
||||||||2079015682167898|06059032066|Census Tract 320.66|29111561|0|G5020|S|326152|0
||||||||2079015682167789|06059042115|Census Tract 421.15|1201837|884678|G5020|S|0|884678
||||||||2079015682167892|06059042116|Census Tract 421.16|2171029|818123|G5020|S|0|172673
||||||||207903717220350|06059990100|Census Tract 9901|0|356909337|G5020|S|0|356909337
||||||||20790681492670|06061020200|Census Tract 202|1456310164|11272461|G5020|S|937666274|9865025
||||||||207903716797970|06061022013|Census Tract 220.13|324771021|2840528|G5020|S|86376046|0
||||||||207903716797843|06061022014|Census Tract 220.14|318162321|1615521|G5020|S|89877476|175000
||||||||207903716798230|06061022300|Census Tract 223|26970760|1445823|G5020|S|4203030|128410
||||||||207903730222614|06061990000|Census Tract 9900|0|199195755|G5020|S|0|199195755
||||||||20790368620972|06063000100|Census Tract 1|147292077|698439|G5020|S|5481436|0
||||||||20790368620930|06063000201|Census Tract 2.01|338589328|965105|G5020|S|85305456|0
||||||||20790368620951|06063000202|Census Tract 2.02|1502786598|14350461|G5020|S|875032934|6459956
||||||||20790368620868|06063000300|Census Tract 3|1693345248|23281445|G5020|S|667901955|22745969
||||||||20790368620887|06063000400|Census Tract 4|1822619066|6994898|G5020|S|1086732240|4722796
||||||||207903717047384|06063000501|Census Tract 5.01|330230437|891383|G5020|S|235637695|183384
||||||||207903717047381|06063000502|Census Tract 5.02|777538018|109205907|G5020|S|563063278|108466275
||||||||207903717224325|06065043812|Census Tract 438.12|50869409|35531|G5020|S|19809369|0
||||||||207903717221792|06065043813|Census Tract 438.13|322882633|0|G5020|S|26546175|0
||||||||20790435540228|06065044403|Census Tract 444.03|1064311559|175857|G5020|S|467612681|0
||||||||207903717222421|06065044404|Census Tract 444.04|122981693|4439|G5020|S|40489462|0
||||||||207903717224350|06065044517|Census Tract 445.17|7915178|0|G5020|S|188712|0
||||||||2079015504238233|06065044524|Census Tract 445.24|125490458|871170|G5020|S|55607974|0
||||||||20790435543504|06065044807|Census Tract 448.07|90762191|0|G5020|S|2609403|0
||||||||2079015504238184|06065045610|Census Tract 456.10|42573532|0|G5020|S|4359049|0
||||||||2079015504238181|06065045612|Census Tract 456.12|216834127|161981744|G5020|S|116240204|161927145
||||||||2079015504238225|06065045618|Census Tract 456.18|62568146|13582368|G5020|S|15254242|13582368
||||||||20790435540364|06065046401|Census Tract 464.01|202328420|0|G5020|S|484841|0
||||||||207903717223675|06065046900|Census Tract 469|9863523858|266083|G5020|S|6403000207|0
||||||||207903717223732|06065047202|Census Tract 472.02|41274559|0|G5020|S|5635256|0
||||||||207903717224074|06065940500|Census Tract 9405|140347254|1157|G5020|S|98521013|0
||||||||207903717222306|06065941500|Census Tract 9415|40126369|822794|G5020|S|8618241|20028
||||||||20790753119631|06067009800|Census Tract 98|116677657|39447557|G5020|S|1969938|18042355
||||||||20790336995428|06069000100|Census Tract 1|394460134|1068980|G5020|S|2685310|0
||||||||207903694045024|06069000802|Census Tract 8.02|2987639939|3272257|G5020|S|339424113|7097
||||||||207901321958198|06071008901|Census Tract 89.01|3518210253|10891060|G5020|S|3165428141|1574412
||||||||2079015504322114|06071009134|Census Tract 91.34|472834935|1017671|G5020|S|52524945|0
||||||||207903716835720|06071009202|Census Tract 92.02|426213687|444588|G5020|S|509734|0
||||||||207901321959970|06071010024|Census Tract 100.24|98919697|315381|G5020|S|140448|0
||||||||2079015504321865|06071010034|Census Tract 100.34|55677225|0|G5020|S|102126|0
||||||||207901321957773|06071010300|Census Tract 103|18005085395|6351750|G5020|S|11379667592|3329391
||||||||207901321957814|06071010402|Census Tract 104.02|2419463013|0|G5020|S|2167792291|0
||||||||207901321957790|06071010413|Census Tract 104.13|57792876|0|G5020|S|17530845|0
||||||||207903716836219|06071010424|Census Tract 104.24|1679263094|0|G5020|S|694254758|0
||||||||2079015504321842|06071010425|Census Tract 104.25|3476093771|53327|G5020|S|558679037|0
||||||||2079015504321886|06071010436|Census Tract 104.36|132113545|0|G5020|S|11493|0
||||||||207901321957779|06071010700|Census Tract 107|139316510|0|G5020|S|101400823|0
||||||||2079015504321989|06071010805|Census Tract 108.05|200414768|3666001|G5020|S|50830448|0
||||||||2079015504321980|06071010903|Census Tract 109.03|7054725|599633|G5020|S|25265|0
||||||||2079015504321907|06071010905|Census Tract 109.05|81656354|1178386|G5020|S|61233032|106058
||||||||207903716836821|06071011101|Census Tract 111.01|81346296|3311|G5020|S|33251868|0
||||||||207903716836072|06071011102|Census Tract 111.02|205840849|513081|G5020|S|148511108|423198
||||||||207901321957778|06071011300|Census Tract 113|247709908|11059367|G5020|S|193016672|0
||||||||207903716836159|06071011404|Census Tract 114.04|147174939|35603|G5020|S|55515686|0
||||||||207901321957785|06071011500|Census Tract 115|672938634|648142|G5020|S|67202720|507324
||||||||2079015504322110|06071011602|Census Tract 116.02|3436591125|584096|G5020|S|2205566841|166366
||||||||207901321959436|06071011700|Census Tract 117|420192532|1786638|G5020|S|149042468|0
||||||||2079015504322396|06071011801|Census Tract 118.01|67089185|0|G5020|S|18662899|0
||||||||207903716836420|06071012101|Census Tract 121.01|103422572|149543|G5020|S|13489844|0
||||||||207903716836425|06071012103|Census Tract 121.03|141905046|0|G5020|S|7924424|0
||||||||2079015504321913|06071012106|Census Tract 121.06|917781904|0|G5020|S|388400778|0
||||||||207903716836842|06071025000|Census Tract 250|2771277904|18684|G5020|S|2557057466|18684
||||||||207903716837229|06071025100|Census Tract 251|7231730388|44126434|G5020|S|5849783957|0
||||||||207901321972693|06071940100|Census Tract 9401|112508429|2592840|G5020|S|21359795|0
||||||||20790676341759|06073003800|Census Tract 38|1802206|1375884|G5020|S|0|84215
||||||||20790676341193|06073010103|Census Tract 101.03|3340456|3447455|G5020|S|25253|3229745
||||||||20790676340487|06073010601|Census Tract 106.01|4387513|7270003|G5020|S|597533|5850646
||||||||207903717294741|06073012502|Census Tract 125.02|2812015|1531909|G5020|S|0|1521695
||||||||20790676338602|06073012600|Census Tract 126|3043395|4112898|G5020|S|8568|0
||||||||20790676341870|06073013103|Census Tract 131.03|1818747|671249|G5020|S|47971|480831
||||||||2079015682043636|06073013320|Census Tract 133.20|6318559|1675770|G5020|S|48012|175289
||||||||2079015682043620|06073013425|Census Tract 134.25|2735893|227892|G5020|S|3869|227892
||||||||2079015682044086|06073016812|Census Tract 168.12|21367020|656787|G5020|S|0|563268
||||||||20790676339923|06073016902|Census Tract 169.02|121406653|3229088|G5020|S|0|520702
||||||||20790676339330|06073018700|Census Tract 187|548433004|10713937|G5020|S|0|6563291
||||||||2079015682043826|06073019108|Census Tract 191.08|198034116|0|G5020|S|25292559|0
||||||||20790676340648|06073020902|Census Tract 209.02|422787620|7987272|G5020|S|101133504|4288063
||||||||20790676338726|06073020903|Census Tract 209.03|1279031973|15089611|G5020|S|32874779|0
||||||||20790676338720|06073020904|Census Tract 209.04|149677167|41696|G5020|S|745348|0
||||||||2079015682043634|06073021001|Census Tract 210.01|1635671050|7637|G5020|S|267043866|0
||||||||2079015682043334|06073021002|Census Tract 210.02|1123501273|39623|G5020|S|20820490|0
||||||||2079015682043580|06073021101|Census Tract 211.01|603921059|4014849|G5020|S|81342846|2166321
||||||||2079015682043655|06073021102|Census Tract 211.02|563193333|120671|G5020|S|231081372|0
||||||||20790676340654|06073021202|Census Tract 212.02|179834731|225535|G5020|S|24705961|89203
||||||||207903717294763|06073021206|Census Tract 212.06|42260777|588481|G5020|S|809328|588268
||||||||20790676340545|06073021302|Census Tract 213.02|377663943|4543821|G5020|S|66092430|3664186
||||||||20790676340473|06073021304|Census Tract 213.04|80198571|272999|G5020|S|17733136|272999
||||||||2079015682044737|06073021306|Census Tract 213.06|37880220|0|G5020|S|1536167|0
||||||||207903717294641|06073021900|Census Tract 219|5953517|3548500|G5020|S|0|2474823
||||||||207903717294801|06073990100|Census Tract 9901|0|659745109|G5020|S|0|659745109
||||||||2079015859039301|06075017903|Census Tract 179.03|2502565|2519031|G5020|S|76317|124073
||||||||20790355758502|06075035201|Census Tract 352.01|939755|630051|G5020|S|283636|630051
||||||||20790355758545|06075035400|Census Tract 354|1030801|557642|G5020|S|202570|557642
||||||||20790355758651|06075042800|Census Tract 428|566490|318183|G5020|S|0|318183
||||||||2079015859039445|06075047904|Census Tract 479.04|774489|4096057|G5020|S|22643|4096057
||||||||20790355758835|06075060100|Census Tract 601|6102011|20352676|G5020|S|0|20337979
||||||||20790355758898|06075060400|Census Tract 604|4424675|2420402|G5020|S|1036920|1130142
||||||||207903717106375|06075980200|Census Tract 9802|998273|763677|G5020|S|0|763677
||||||||207903717106359|06075980300|Census Tract 9803|4337505|409466|G5020|S|164789|287384
||||||||207903717106360|06075980401|Census Tract 9804.01|419323|247501289|G5020|S|419323|247501289
||||||||207903717106407|06075990100|Census Tract 9901|0|70939179|G5020|S|0|70939179
||||||||2079015859039418|06075990200|Census Tract 9902|0|121097313|G5020|S|0|121097313
||||||||2079015482488968|06079010017|Census Tract 100.17|518596647|22731239|G5020|S|77118696|591142
||||||||2079015482488940|06079010301|Census Tract 103.01|1050970631|4054189|G5020|S|4718745|0
||||||||2079015482489092|06079010303|Census Tract 103.03|533703190|217556|G5020|S|27527456|0
||||||||207903717087257|06079010707|Census Tract 107.07|14046225|8309395|G5020|S|723956|2098054
||||||||20790408012542|06079011600|Census Tract 116|168383952|12522444|G5020|S|19663890|7765055
||||||||20790408012629|06079012302|Census Tract 123.02|942604487|3843431|G5020|S|257132781|0
||||||||2079015482488920|06079012708|Census Tract 127.08|2617409659|5755217|G5020|S|1181363855|93279
||||||||207903717087345|06079013000|Census Tract 130|915699920|29440638|G5020|S|0|1712017
||||||||207903717087309|06079990000|Census Tract 9900|0|703562867|G5020|S|0|703562867
||||||||20790351434446|06081600100|Census Tract 6001|14582823|2117772|G5020|S|0|1670119
||||||||20790351435332|06081600900|Census Tract 6009|1985792|306980|G5020|S|0|306980
||||||||20790351436751|06081601000|Census Tract 6010|2701564|1452216|G5020|S|0|1452216
||||||||20790351438836|06081602900|Census Tract 6029|1360939|842095|G5020|S|0|842095
||||||||20790351438852|06081603000|Census Tract 6030|3540584|623386|G5020|S|0|623386
||||||||20790351438868|06081603100|Census Tract 6031|7276055|1056576|G5020|S|0|1032722
||||||||20790351438884|06081603200|Census Tract 6032|4523801|1796604|G5020|S|206151|1796604
||||||||20790351439123|06081605100|Census Tract 6051|2620759|1639783|G5020|S|0|1639783
||||||||20790351439156|06081605400|Census Tract 6054|2651441|1270706|G5020|S|0|1044001
||||||||20790351434044|06081606100|Census Tract 6061|2567202|2677425|G5020|S|0|2677425
||||||||2079015495348103|06081608025|Census Tract 6080.25|2938144|2134205|G5020|S|0|1985468
||||||||20790351433533|06081608300|Census Tract 6083|1002073|541758|G5020|S|0|474991
||||||||20790351432979|06081610302|Census Tract 6103.02|24044819|9471694|G5020|S|14446448|7787152
||||||||20790351433754|06081610303|Census Tract 6103.03|3457170|1538235|G5020|S|408759|240238
||||||||20790351433011|06081611700|Census Tract 6117|10131820|2456677|G5020|S|7118209|2456677
||||||||20790351433027|06081611800|Census Tract 6118|4543407|1540578|G5020|S|1541217|1540578
||||||||2079015495348252|06081611902|Census Tract 6119.02|2128809|273939|G5020|S|0|253424
||||||||20790351434429|06081613501|Census Tract 6135.01|85005599|5409388|G5020|S|27771384|3418752
||||||||20790351434412|06081613502|Census Tract 6135.02|24139674|2240924|G5020|S|1026|1574102
||||||||20790351434365|06081613600|Census Tract 6136|20759008|6123027|G5020|S|584280|5424698
||||||||2079015495349026|06081613701|Census Tract 6137.01|5075304|1552138|G5020|S|0|1552138
||||||||2079015495348089|06081613702|Census Tract 6137.02|104969356|5200370|G5020|S|0|2767552
||||||||20790351434397|06081613800|Census Tract 6138|467817425|17465118|G5020|S|42830|16461507
||||||||207903717341938|06081984300|Census Tract 9843|7955702|3573121|G5020|S|0|3573121
||||||||207903717341939|06081990100|Census Tract 9901|0|677709741|G5020|S|0|677709741
||||||||207903717342226|06083001706|Census Tract 17.06|121849878|431517|G5020|S|26860658|153843
||||||||20790680370642|06083001800|Census Tract 18|3000323746|20559468|G5020|S|1601303136|6846692
||||||||20790680370327|06083001905|Census Tract 19.05|323713762|180279|G5020|S|73881268|78679
||||||||2079015504061244|06083001907|Census Tract 19.07|235152589|6962077|G5020|S|46726|6482445
||||||||2079015504061433|06083002503|Census Tract 25.03|162102700|2405334|G5020|S|13672|446105
||||||||2079015504061441|06083002934|Census Tract 29.34|3198365|18831|G5020|S|0|504
||||||||2079015504061392|06083002937|Census Tract 29.37|2265285|244711|G5020|S|0|91966
||||||||207903717342238|06083003102|Census Tract 31.02|512387155|3070188|G5020|S|3307240|0
||||||||207903717342243|06083980100|Census Tract 9801|506588576|272483560|G5020|S|506588576|272483560
||||||||2079015504061286|06083980200|Census Tract 9802|243540790|4708287|G5020|S|189813848|4560815
||||||||2079015504061312|06083980500|Census Tract 9805|158432252|1038961|G5020|S|61962595|912215
||||||||207903717342244|06083990000|Census Tract 9900|0|2405533154|G5020|S|0|2405533154
||||||||20790154321868|06085504601|Census Tract 5046.01|18928786|8860135|G5020|S|4981646|8495729
||||||||20790154319154|06085504602|Census Tract 5046.02|58172196|5655714|G5020|S|2991875|5354427
||||||||20790154319361|06085504700|Census Tract 5047|6713012|0|G5020|S|670767|0
||||||||207903717089942|06085513500|Census Tract 5135|1528907501|9778597|G5020|S|119868799|3711558
||||||||20790343884692|06087100900|Census Tract 1009|1973981|736078|G5020|S|0|580683
||||||||2079015482435876|06087101002|Census Tract 1010.02|1215116|834526|G5020|S|0|834526
||||||||20790343889473|06087101100|Census Tract 1011|1915936|1155268|G5020|S|0|1155268
||||||||20790343885456|06087101200|Census Tract 1012|4309483|1775974|G5020|S|0|1741885
